location,depth,transect,photo,pt1,pt2,pt3,pt4,pt5,pt6,pt7,pt8,pt9,pt10,pt11,pt12,pt13,pt14,pt15,pt16,pt17,pt18,pt19,pt20,pt21,pt22,pt23,pt24,pt25,pt26,pt27,pt28,pt29,pt30,pt31,pt32,pt33,pt34,pt35,pt36,pt37,pt38,pt39,pt40,pt41,pt42,pt43,pt44,pt45,pt46,pt47,pt48,pt49,pt50,pt51,pt52,pt53,pt54,pt55,pt56,pt57,pt58,pt59,pt60,pt61,pt62,pt63,pt64,pt65,pt66,pt67,pt68,pt69,pt70,pt71,pt72,pt73,pt74,pt75,pt76,pt77,pt78,pt79,pt80,pt81,pt82,pt83,pt84,pt85,pt86,pt87,pt88,pt89,pt90,pt91,pt92,pt93,pt94,pt95,pt96,pt97,pt98,pt99,pt100
ana,dp,one,t1_11,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,LVAR,LVAR,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,LVAR,LVAR,PLOB,PLOB,SHAD,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,WAND,PLOB,PLOB,LVAR,LVAR,MACRO_UNK,PLOB,PLOB,PLOB,WAND,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB
ana,dp,one,t1_12,PLOB,LVAR,PLOB,PLOB,PLOB,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,WAND,LVAR,PLOB,PLOB,LVAR,PLOB,PLOB,SHAD,LVAR,LVAR,LVAR,LVAR,PLOB,PLOB,PLOB,PLOB,LVAR,LVAR,LVAR,LVAR,LVAR,LVAR,LVAR,LVAR,LVAR,LVAR,LVAR,LVAR,LVAR,LVAR,LVAR,HALI,LVAR,LVAR,PLOB,PLOB,HALI,HALI,MACRO_UNK,MACRO_UNK,MACRO_UNK,MACRO_UNK,LVAR,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,MACRO_UNK,MACRO_UNK,PLOB,PLOB,LVAR,LVAR,LVAR,LVAR
ana,dp,one,t1_13,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,HALI,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,LVAR,LVAR,PLOB,PLOB,PLOB,PLOB,LVAR,PLOB,LVAR,LVAR,PLOB,PLOB,PLOB,LVAR,PLOB,PLOB,MACRO_UNK,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,CYANO,PLOB,PLOB,PLOB,LVAR,LVAR,LVAR,HALI,HALI,PLOB,PLOB,SHAD,LVAR,LVAR,PLOB,PLOB,LVAR,LVAR,LVAR,HALI,PLOB,PLOB,HALI,HALI,PLOB,PLOB,SHAD,PLOB,PLOB,MACRO_UNK,SHAD,HALI,HALI,MACRO_UNK,MACRO_UNK,PLOB,PLOB,SHAD,PLOB
ana,dp,one,t1_14,PLOB,HALI,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,MACRO_UNK,MACRO_UNK,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SOBT,MACRO_UNK,MACRO_UNK,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB
ana,dp,one,t1_15,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,MACRO_UNK,MACRO_UNK,MACRO_UNK,PLOB,PLOB,SHAD,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,MACRO_UNK,LVAR,LVAR,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,SPR,SPR,MACRO_UNK,MACRO_UNK,PLOB,PLOB,MACRO_UNK,MACRO_UNK,PLOB,MACRO_UNK,PLOB,MACRO_UNK,SPR,SPR,PLOB,PLOB,WAND,SPR,SPR,SPR,SPR,SPR,SPR,SPR
ana,dp,two,t2_1,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,LVAR,PLOB,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,SOBT,MACRO_UNK,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,WAND,LVAR,LVAR,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,LVAR,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,LVAR,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,LVAR,PLOB,PLOB,LVAR,PLOB,SHAD,PLOB,PLOB,SHAD,SHAD,SHAD,LVAR,PLOB,PLOB,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,PLOB
ana,dp,two,t2_2,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SOBT,PLOB,PLOB,PLOB,SOBT,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SOBT,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB
ana,dp,two,t2_3,SOBT,SOBT,SOBT,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SOBT,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,WAND,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,HALI,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,LVAR,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,LVAR,LVAR,LVAR,PLOB,HALI,LVAR,LVAR,MACRO_UNK,HALI,PLOB
ana,dp,two,t2_4,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,TURF,TURF,PLOB,SHAD,PLOB,EAM,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,LVAR,LVAR,PLOB,SHAD,SHAD,PLOB,WAND,PLOB,PLOB,PLOB,HALI,PLOB,PLOB,WAND,LVAR,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,SHAD,SHAD,SHAD,SOBT,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,CYANO,PLOB,PLOB,SHAD,PLOB,TURF,PLOB,PLOB,PLOB,PLOB,TURF,PLOB,UNK,CYANO,PLOB,PLOB,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB
ana,dp,two,t2_5,SHAD,PLOB,PLOB,LVAR,LVAR,PLOB,TURF,PLOB,LVAR,PLOB,PLOB,TURF,TURF,EAM,LVAR,PLOB,PLOB,PLOB,LVAR,CYANO,PLOB,PLOB,EAM,PLOB,EAM,MACRO_UNK,MACRO_UNK,PLOB,LVAR,LVAR,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,LVAR,HALI,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,WAND,LVAR,PLOB,PLOB,PLOB,LVAR,PLOB,PLOB,PLOB,LVAR,SHAD,PLOB,PLOB,HALI,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,MACRO_UNK,TURF,EAM,PLOB,PLOB,MACRO_UNK,MACRO_UNK,MACRO_UNK,EAM,MACRO_UNK,MACRO_UNK,MACRO_UNK,MACRO_UNK
ana,dp,two,t2_6,PLOB,PLOB,PLOB,PLOB,LVAR,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,LVAR,PLOB,LVAR,PLOB,PLOB,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,WAND,WAND,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,LVAR,LVAR,LVAR,PLOB,PLOB,PLOB,LVAR,LVAR,PLOB,PLOB,PLOB,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,MACRO_UNK,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,LVAR,MACRO_UNK,SOBT,SOBT,LVAR,LVAR,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,LVAR,LVAR,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,SHAD,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD
ana,dp,two,t2_7,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SOBT,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,HALI,LVAR,PLOB,PLOB,PLOB,SOBT,TURF,SOBT,PLOB,PLOB,LVAR,SHAD,LVAR,LVAR,PLOB,SOBT,PLOB,PLOB,PLOB,PLOB,HALI,LVAR,LVAR,LVAR,LVAR,WAND,PLOB,PLOB,PLOB,PLOB,SOBT,HALI,LVAR,HALI,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,SHAD,EAM,PLOB,LVAR,LVAR,SOBT,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,LVAR,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,PLOB,LVAR,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,MACRO_UNK,LVAR,MACRO_UNK,PLOB,MACRO_UNK,PLOB,PLOB
ana,dp,two,t2_8,HALI,HALI,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,O,HALI,HALI,TURF,TURF,PLOB,PLOB,PLOB,TURF,TURF,CCA,HALI,TURF,EAM,HALI,MACRO_UNK,PLOB,PLOB,TURF,EAM,CCA,CYANO,CCA,TURF,TURF,TURF,PLOB,O,LVAR,LVAR,LVAR,LVAR,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,LVAR,LVAR,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,TURF,PLOB,LVAR,SHAD,PLOB,PLOB,PLOB,PLOB,LVAR,PLOB,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,TAPE,PLOB,PLOB,PLOB,PLOB,TAPE,TAPE,PLOB,PLOB
ana,dp,two,t2_9,LVAR,MACRO_UNK,MACRO_UNK,MACRO_UNK,MACRO_UNK,PLOB,TURF,PLOB,PLOB,EAM,MACRO_UNK,MACRO_UNK,MACRO_UNK,MACRO_UNK,HALI,HALI,EAM,EAM,PLOB,PLOB,MACRO_UNK,MACRO_UNK,HALI,HALI,MACRO_UNK,CCA,EAM,PLOB,PLOB,PLOB,SFLA,SFLA,LVAR,LVAR,CCA,TURF,TURF,PLOB,PLOB,PLOB,PLOB,HALI,TURF,MACRO_UNK,TURF,TURF,TURF,PLOB,PLOB,LVAR,PVER,SHAD,PLOB,PLOB,LVAR,LVAR,SHAD,SHAD,SHAD,LVAR,TURF,SHAD,EAM,LVAR,LVAR,LVAR,TURF,EAM,LVAR,LVAR,PLOB,PLOB,LVAR,MACRO_UNK,MACRO_UNK,MACRO_UNK,MACRO_UNK,LVAR,LVAR,SHAD,MACRO_UNK,SHAD,PLOB,LVAR,LVAR,LVAR,LVAR,LVAR,PLOB,LVAR,UNK,MACRO_UNK,TAPE,TAPE,MACRO_UNK,LVAR,LVAR,TAPE,PLOB,MACRO_UNK
