location,reef,depth,transect,photo,group,successes,failures
se,vhu,dp,one,t1_3,non-reef,10,90
se,vhu,dp,one,t1_3,plob,75,25
se,vhu,dp,one,t1_3,poci,6,94
se,vhu,dp,one,t1_3,turf,3,97
se,vhu,dp,one,t1_4,abiotic,30,70
se,vhu,dp,one,t1_4,biotic,6,94
se,vhu,dp,one,t1_4,macro,3,97
se,vhu,dp,one,t1_4,non-reef,2,98
se,vhu,dp,one,t1_4,plob,27,73
se,vhu,dp,one,t1_4,poci,25,75
se,vhu,dp,one,t1_4,turf,7,93
se,vhu,dp,one,t1_5,abiotic,48,52
se,vhu,dp,one,t1_5,biotic,2,98
se,vhu,dp,one,t1_5,macro,2,98
se,vhu,dp,one,t1_5,non-reef,0,100
se,vhu,dp,one,t1_5,plob,5,95
se,vhu,dp,one,t1_5,poci,24,76
se,vhu,dp,one,t1_5,turf,19,81
se,vhu,dp,one,t1_6,abiotic,64,36
se,vhu,dp,one,t1_6,biotic,2,98
se,vhu,dp,one,t1_6,macro,1,99
se,vhu,dp,one,t1_6,non-reef,0,100
se,vhu,dp,one,t1_6,plob,1,99
se,vhu,dp,one,t1_6,poci,7,93
se,vhu,dp,one,t1_6,turf,25,75
se,vhu,dp,one,t1_7,abiotic,26,74
se,vhu,dp,one,t1_7,biotic,0,100
se,vhu,dp,one,t1_7,macro,10,90
se,vhu,dp,one,t1_7,non-reef,4,96
se,vhu,dp,one,t1_7,plob,23,77
se,vhu,dp,one,t1_7,poci,27,73
se,vhu,dp,one,t1_7,turf,10,90
se,vhu,dp,one,t1_8,abiotic,19,81
se,vhu,dp,one,t1_8,biotic,1,99
se,vhu,dp,one,t1_8,macro,2,98
se,vhu,dp,one,t1_8,non-reef,7,93
se,vhu,dp,one,t1_8,plob,12,88
se,vhu,dp,one,t1_8,poci,29,71
se,vhu,dp,one,t1_8,turf,30,70
se,vhu,dp,one,t1_9,abiotic,22,78
se,vhu,dp,one,t1_9,biotic,0,100
se,vhu,dp,one,t1_9,macro,15,85
se,vhu,dp,one,t1_9,non-reef,3,97
se,vhu,dp,one,t1_9,plob,20,80
se,vhu,dp,one,t1_9,poci,25,75
se,vhu,dp,one,t1_9,turf,15,85
se,vhu,dp,two,t2_1,abiotic,26,74
se,vhu,dp,two,t2_1,biotic,7,93
se,vhu,dp,two,t2_1,macro,13,87
se,vhu,dp,two,t2_1,non-reef,1,99
se,vhu,dp,two,t2_1,plob,0,100
se,vhu,dp,two,t2_1,poci,48,52
se,vhu,dp,two,t2_1,turf,5,95
se,vhu,dp,two,t2_10,abiotic,71,29
se,vhu,dp,two,t2_10,biotic,4,96
se,vhu,dp,two,t2_10,macro,0,100
se,vhu,dp,two,t2_10,non-reef,3,97
se,vhu,dp,two,t2_10,plob,8,92
se,vhu,dp,two,t2_10,poci,10,90
se,vhu,dp,two,t2_10,turf,4,96
se,vhu,dp,two,t2_11,abiotic,53,47
se,vhu,dp,two,t2_11,biotic,1,99
se,vhu,dp,two,t2_11,macro,9,91
se,vhu,dp,two,t2_11,non-reef,3,97
se,vhu,dp,two,t2_11,plob,17,83
se,vhu,dp,two,t2_11,poci,12,88
se,vhu,dp,two,t2_11,turf,5,95
se,vhu,dp,two,t2_12,abiotic,46,54
se,vhu,dp,two,t2_12,biotic,1,99
se,vhu,dp,two,t2_12,macro,2,98
se,vhu,dp,two,t2_12,non-reef,6,94
se,vhu,dp,two,t2_12,plob,6,94
se,vhu,dp,two,t2_12,poci,31,69
se,vhu,dp,two,t2_12,turf,8,92
se,vhu,dp,two,t2_13,abiotic,60,40
se,vhu,dp,two,t2_13,biotic,0,100
se,vhu,dp,two,t2_13,macro,4,96
se,vhu,dp,two,t2_13,non-reef,6,94
se,vhu,dp,two,t2_13,plob,3,97
se,vhu,dp,two,t2_13,poci,22,78
se,vhu,dp,two,t2_13,turf,5,95
se,vhu,dp,two,t2_14,abiotic,56,44
se,vhu,dp,two,t2_14,biotic,0,100
se,vhu,dp,two,t2_14,macro,0,100
se,vhu,dp,two,t2_14,non-reef,2,98
se,vhu,dp,two,t2_14,plob,8,92
se,vhu,dp,two,t2_14,poci,19,81
se,vhu,dp,two,t2_14,turf,15,85
se,vhu,dp,two,t2_15,abiotic,47,53
se,vhu,dp,two,t2_15,biotic,3,97
se,vhu,dp,two,t2_15,macro,6,94
se,vhu,dp,two,t2_15,non-reef,6,94
se,vhu,dp,two,t2_15,plob,8,92
se,vhu,dp,two,t2_15,poci,21,79
se,vhu,dp,two,t2_15,turf,9,91
se,vhu,dp,two,t2_2,abiotic,8,92
se,vhu,dp,two,t2_2,biotic,13,87
se,vhu,dp,two,t2_2,macro,48,52
se,vhu,dp,two,t2_2,non-reef,0,100
se,vhu,dp,two,t2_2,plob,2,98
se,vhu,dp,two,t2_2,poci,17,83
se,vhu,dp,two,t2_2,turf,12,88
se,vhu,dp,two,t2_3,abiotic,17,83
se,vhu,dp,two,t2_3,biotic,13,87
se,vhu,dp,two,t2_3,macro,47,53
se,vhu,dp,two,t2_3,non-reef,2,98
se,vhu,dp,two,t2_3,plob,3,97
se,vhu,dp,two,t2_3,poci,6,94
se,vhu,dp,two,t2_3,turf,12,88
se,vhu,dp,two,t2_4,abiotic,31,69
se,vhu,dp,two,t2_4,biotic,7,93
se,vhu,dp,two,t2_4,macro,31,69
se,vhu,dp,two,t2_4,non-reef,2,98
se,vhu,dp,two,t2_4,plob,3,97
se,vhu,dp,two,t2_4,poci,21,79
se,vhu,dp,two,t2_4,turf,5,95
se,vhu,dp,two,t2_5,abiotic,59,41
se,vhu,dp,two,t2_5,biotic,1,99
se,vhu,dp,two,t2_5,macro,8,92
se,vhu,dp,two,t2_5,non-reef,4,96
se,vhu,dp,two,t2_5,plob,0,100
se,vhu,dp,two,t2_5,poci,21,79
se,vhu,dp,two,t2_5,turf,7,93
se,vhu,dp,two,t2_6,abiotic,29,71
se,vhu,dp,two,t2_6,biotic,14,86
se,vhu,dp,two,t2_6,macro,15,85
se,vhu,dp,two,t2_6,non-reef,3,97
se,vhu,dp,two,t2_6,plob,25,75
se,vhu,dp,two,t2_6,poci,10,90
se,vhu,dp,two,t2_6,turf,4,96
se,vhu,dp,two,t2_7,abiotic,43,57
se,vhu,dp,two,t2_7,biotic,10,90
se,vhu,dp,two,t2_7,macro,22,78
se,vhu,dp,two,t2_7,non-reef,2,98
se,vhu,dp,two,t2_7,plob,15,85
se,vhu,dp,two,t2_7,poci,0,100
se,vhu,dp,two,t2_7,turf,8,92
se,vhu,dp,two,t2_8,abiotic,82,18
se,vhu,dp,two,t2_8,biotic,3,97
se,vhu,dp,two,t2_8,macro,0,100
se,vhu,dp,two,t2_8,non-reef,2,98
se,vhu,dp,two,t2_8,plob,13,87
se,vhu,dp,two,t2_8,poci,0,100
se,vhu,dp,two,t2_8,turf,0,100
se,vhu,dp,two,t2_9,abiotic,75,25
se,vhu,dp,two,t2_9,biotic,2,98
se,vhu,dp,two,t2_9,macro,1,99
se,vhu,dp,two,t2_9,non-reef,3,97
se,vhu,dp,two,t2_9,plob,12,88
se,vhu,dp,two,t2_9,poci,6,94
se,vhu,dp,two,t2_9,turf,1,99
se,vhu,dp,three,t3_1,abiotic,0,100
se,vhu,dp,three,t3_1,biotic,10,90
se,vhu,dp,three,t3_1,macro,35,65
se,vhu,dp,three,t3_1,non-reef,15,85
se,vhu,dp,three,t3_1,plob,35,65
se,vhu,dp,three,t3_1,poci,0,100
se,vhu,dp,three,t3_1,turf,5,95
se,vhu,dp,three,t3_10,abiotic,20,80
se,vhu,dp,three,t3_10,biotic,8,92
se,vhu,dp,three,t3_10,macro,11,89
se,vhu,dp,three,t3_10,non-reef,4,96
se,vhu,dp,three,t3_10,plob,18,82
se,vhu,dp,three,t3_10,poci,15,85
se,vhu,dp,three,t3_10,turf,24,76
se,vhu,dp,three,t3_11,abiotic,13,87
se,vhu,dp,three,t3_11,biotic,0,100
se,vhu,dp,three,t3_11,macro,26,74
se,vhu,dp,three,t3_11,non-reef,11,89
se,vhu,dp,three,t3_11,plob,15,85
se,vhu,dp,three,t3_11,poci,17,83
se,vhu,dp,three,t3_11,turf,18,82
se,vhu,dp,three,t3_12,abiotic,0,100
se,vhu,dp,three,t3_12,biotic,3,97
se,vhu,dp,three,t3_12,macro,34,66
se,vhu,dp,three,t3_12,non-reef,19,81
se,vhu,dp,three,t3_12,plob,21,79
se,vhu,dp,three,t3_12,poci,15,85
se,vhu,dp,three,t3_12,turf,8,92
se,vhu,dp,three,t3_13,abiotic,4,96
se,vhu,dp,three,t3_13,biotic,9,91
se,vhu,dp,three,t3_13,macro,2,98
se,vhu,dp,three,t3_13,non-reef,5,95
se,vhu,dp,three,t3_13,plob,57,43
se,vhu,dp,three,t3_13,poci,13,87
se,vhu,dp,three,t3_13,turf,10,90
se,vhu,dp,three,t3_14,abiotic,0,100
se,vhu,dp,three,t3_14,biotic,0,100
se,vhu,dp,three,t3_14,macro,0,100
se,vhu,dp,three,t3_14,non-reef,6,94
se,vhu,dp,three,t3_14,plob,93,7
se,vhu,dp,three,t3_14,poci,0,100
se,vhu,dp,three,t3_14,turf,1,99
se,vhu,dp,three,t3_15,abiotic,1,99
se,vhu,dp,three,t3_15,biotic,0,100
se,vhu,dp,three,t3_15,macro,2,98
se,vhu,dp,three,t3_15,non-reef,10,90
se,vhu,dp,three,t3_15,plob,80,20
se,vhu,dp,three,t3_15,poci,0,100
se,vhu,dp,three,t3_15,turf,7,93
se,vhu,dp,three,t3_2,abiotic,17,83
se,vhu,dp,three,t3_2,biotic,1,99
se,vhu,dp,three,t3_2,macro,5,95
se,vhu,dp,three,t3_2,non-reef,7,93
se,vhu,dp,three,t3_2,plob,48,52
se,vhu,dp,three,t3_2,poci,15,85
se,vhu,dp,three,t3_2,turf,7,93
se,vhu,dp,three,t3_3,abiotic,20,80
se,vhu,dp,three,t3_3,biotic,12,88
se,vhu,dp,three,t3_3,macro,28,72
se,vhu,dp,three,t3_3,non-reef,7,93
se,vhu,dp,three,t3_3,plob,4,96
se,vhu,dp,three,t3_3,poci,8,92
se,vhu,dp,three,t3_3,turf,21,79
se,vhu,dp,three,t3_4,abiotic,20,80
se,vhu,dp,three,t3_4,biotic,0,100
se,vhu,dp,three,t3_4,macro,31,69
se,vhu,dp,three,t3_4,non-reef,7,93
se,vhu,dp,three,t3_4,plob,0,100
se,vhu,dp,three,t3_4,poci,33,67
se,vhu,dp,three,t3_4,turf,9,91
se,vhu,dp,three,t3_5,abiotic,31,69
se,vhu,dp,three,t3_5,biotic,0,100
se,vhu,dp,three,t3_5,macro,48,52
se,vhu,dp,three,t3_5,non-reef,4,96
se,vhu,dp,three,t3_5,plob,0,100
se,vhu,dp,three,t3_5,poci,4,96
se,vhu,dp,three,t3_5,turf,13,87
se,vhu,dp,three,t3_6,abiotic,12,88
se,vhu,dp,three,t3_6,biotic,6,94
se,vhu,dp,three,t3_6,macro,40,60
se,vhu,dp,three,t3_6,non-reef,1,99
se,vhu,dp,three,t3_6,plob,13,87
se,vhu,dp,three,t3_6,poci,6,94
se,vhu,dp,three,t3_6,turf,22,78
se,vhu,dp,three,t3_7,abiotic,1,99
se,vhu,dp,three,t3_7,biotic,3,97
se,vhu,dp,three,t3_7,macro,45,55
se,vhu,dp,three,t3_7,non-reef,3,97
se,vhu,dp,three,t3_7,plob,44,56
se,vhu,dp,three,t3_7,poci,0,100
se,vhu,dp,three,t3_7,turf,4,96
se,vhu,dp,three,t3_8,abiotic,25,75
se,vhu,dp,three,t3_8,biotic,0,100
se,vhu,dp,three,t3_8,macro,27,73
se,vhu,dp,three,t3_8,non-reef,0,100
se,vhu,dp,three,t3_8,plob,7,93
se,vhu,dp,three,t3_8,poci,5,95
se,vhu,dp,three,t3_8,turf,36,64
se,vhu,dp,three,t3_9,abiotic,13,87
se,vhu,dp,three,t3_9,biotic,0,100
se,vhu,dp,three,t3_9,macro,47,53
se,vhu,dp,three,t3_9,non-reef,3,97
se,vhu,dp,three,t3_9,plob,1,99
se,vhu,dp,three,t3_9,poci,0,100
se,vhu,dp,three,t3_9,turf,36,64
se,vhu,dp,four,t4_1,abiotic,0,100
se,vhu,dp,four,t4_1,biotic,0,100
se,vhu,dp,four,t4_1,macro,1,99
se,vhu,dp,four,t4_1,non-reef,0,100
se,vhu,dp,four,t4_1,plob,97,3
se,vhu,dp,four,t4_1,poci,0,100
se,vhu,dp,four,t4_1,turf,2,98
se,vhu,dp,four,t4_10,abiotic,19,81
se,vhu,dp,four,t4_10,biotic,1,99
se,vhu,dp,four,t4_10,macro,14,86
se,vhu,dp,four,t4_10,non-reef,2,98
se,vhu,dp,four,t4_10,plob,0,100
se,vhu,dp,four,t4_10,poci,44,56
se,vhu,dp,four,t4_10,turf,20,80
se,vhu,dp,four,t4_11,abiotic,35,65
se,vhu,dp,four,t4_11,biotic,0,100
se,vhu,dp,four,t4_11,macro,0,100
se,vhu,dp,four,t4_11,non-reef,8,92
se,vhu,dp,four,t4_11,plob,6,94
se,vhu,dp,four,t4_11,poci,34,66
se,vhu,dp,four,t4_11,turf,17,83
se,vhu,dp,four,t4_12,abiotic,55,45
se,vhu,dp,four,t4_12,biotic,0,100
se,vhu,dp,four,t4_12,macro,0,100
se,vhu,dp,four,t4_12,non-reef,10,90
se,vhu,dp,four,t4_12,plob,0,100
se,vhu,dp,four,t4_12,poci,30,70
se,vhu,dp,four,t4_12,turf,5,95
se,vhu,dp,four,t4_13,abiotic,47,53
se,vhu,dp,four,t4_13,biotic,0,100
se,vhu,dp,four,t4_13,macro,2,98
se,vhu,dp,four,t4_13,non-reef,4,96
se,vhu,dp,four,t4_13,plob,34,66
se,vhu,dp,four,t4_13,poci,8,92
se,vhu,dp,four,t4_13,turf,5,95
se,vhu,dp,four,t4_14,abiotic,38,62
se,vhu,dp,four,t4_14,biotic,6,94
se,vhu,dp,four,t4_14,macro,8,92
se,vhu,dp,four,t4_14,non-reef,5,95
se,vhu,dp,four,t4_14,plob,26,74
se,vhu,dp,four,t4_14,poci,5,95
se,vhu,dp,four,t4_14,turf,12,88
se,vhu,dp,four,t4_15,abiotic,15,85
se,vhu,dp,four,t4_15,biotic,13,87
se,vhu,dp,four,t4_15,macro,0,100
se,vhu,dp,four,t4_15,non-reef,8,92
se,vhu,dp,four,t4_15,plob,7,93
se,vhu,dp,four,t4_15,poci,41,59
se,vhu,dp,four,t4_15,turf,16,84
se,vhu,dp,four,t4_2,abiotic,0,100
se,vhu,dp,four,t4_2,biotic,0,100
se,vhu,dp,four,t4_2,macro,0,100
se,vhu,dp,four,t4_2,non-reef,6,94
se,vhu,dp,four,t4_2,plob,94,6
se,vhu,dp,four,t4_2,poci,0,100
se,vhu,dp,four,t4_2,turf,0,100
se,vhu,dp,four,t4_3,abiotic,0,100
se,vhu,dp,four,t4_3,biotic,0,100
se,vhu,dp,four,t4_3,macro,3,97
se,vhu,dp,four,t4_3,non-reef,5,95
se,vhu,dp,four,t4_3,plob,89,11
se,vhu,dp,four,t4_3,poci,0,100
se,vhu,dp,four,t4_3,turf,3,97
se,vhu,dp,four,t4_4,abiotic,0,100
se,vhu,dp,four,t4_4,biotic,0,100
se,vhu,dp,four,t4_4,macro,8,92
se,vhu,dp,four,t4_4,non-reef,1,99
se,vhu,dp,four,t4_4,plob,89,11
se,vhu,dp,four,t4_4,poci,0,100
se,vhu,dp,four,t4_4,turf,2,98
se,vhu,dp,four,t4_5,abiotic,4,96
se,vhu,dp,four,t4_5,biotic,0,100
se,vhu,dp,four,t4_5,macro,12,88
se,vhu,dp,four,t4_5,non-reef,1,99
se,vhu,dp,four,t4_5,plob,57,43
se,vhu,dp,four,t4_5,poci,10,90
se,vhu,dp,four,t4_5,turf,16,84
se,vhu,dp,four,t4_6,abiotic,3,97
se,vhu,dp,four,t4_6,biotic,1,99
se,vhu,dp,four,t4_6,macro,35,65
se,vhu,dp,four,t4_6,non-reef,12,88
se,vhu,dp,four,t4_6,plob,17,83
se,vhu,dp,four,t4_6,poci,21,79
se,vhu,dp,four,t4_6,turf,11,89
se,vhu,dp,four,t4_7,abiotic,5,95
se,vhu,dp,four,t4_7,biotic,0,100
se,vhu,dp,four,t4_7,macro,5,95
se,vhu,dp,four,t4_7,non-reef,11,89
se,vhu,dp,four,t4_7,plob,22,78
se,vhu,dp,four,t4_7,poci,17,83
se,vhu,dp,four,t4_7,turf,40,60
se,vhu,dp,four,t4_8,abiotic,4,96
se,vhu,dp,four,t4_8,biotic,0,100
se,vhu,dp,four,t4_8,macro,16,84
se,vhu,dp,four,t4_8,non-reef,10,90
se,vhu,dp,four,t4_8,plob,7,93
se,vhu,dp,four,t4_8,poci,22,78
se,vhu,dp,four,t4_8,turf,41,59
se,vhu,dp,four,t4_9,abiotic,6,94
se,vhu,dp,four,t4_9,biotic,27,73
se,vhu,dp,four,t4_9,macro,43,57
se,vhu,dp,four,t4_9,non-reef,3,97
se,vhu,dp,four,t4_9,plob,0,100
se,vhu,dp,four,t4_9,poci,14,86
se,vhu,dp,four,t4_9,turf,7,93
