location,reef,depth,transect,photo,group,successes,failures
north,ana,dp,four,t4_1,abiotic,0,100
north,ana,dp,four,t4_1,biotic,0,100
north,ana,dp,four,t4_1,macro,14,86
north,ana,dp,four,t4_1,non-reef,2,98
north,ana,dp,four,t4_1,plob,82,18
north,ana,dp,four,t4_1,poci,2,98
north,ana,dp,four,t4_1,turf,0,100
north,ana,dp,four,t4_10,abiotic,0,100
north,ana,dp,four,t4_10,biotic,0,100
north,ana,dp,four,t4_10,macro,30,70
north,ana,dp,four,t4_10,non-reef,2,98
north,ana,dp,four,t4_10,plob,68,32
north,ana,dp,four,t4_10,poci,0,100
north,ana,dp,four,t4_10,turf,0,100
north,ana,dp,four,t4_11,abiotic,0,100
north,ana,dp,four,t4_11,biotic,0,100
north,ana,dp,four,t4_11,macro,9,91
north,ana,dp,four,t4_11,non-reef,3,97
north,ana,dp,four,t4_11,plob,87,13
north,ana,dp,four,t4_11,poci,0,100
north,ana,dp,four,t4_11,turf,1,99
north,ana,dp,four,t4_12,abiotic,0,100
north,ana,dp,four,t4_12,biotic,0,100
north,ana,dp,four,t4_12,macro,21,79
north,ana,dp,four,t4_12,non-reef,5,95
north,ana,dp,four,t4_12,plob,69,31
north,ana,dp,four,t4_12,poci,5,95
north,ana,dp,four,t4_12,turf,0,100
north,ana,dp,four,t4_13,abiotic,3,97
north,ana,dp,four,t4_13,biotic,0,100
north,ana,dp,four,t4_13,macro,14,86
north,ana,dp,four,t4_13,non-reef,2,98
north,ana,dp,four,t4_13,plob,80,20
north,ana,dp,four,t4_13,poci,1,99
north,ana,dp,four,t4_13,turf,0,100
north,ana,dp,four,t4_14,abiotic,7,93
north,ana,dp,four,t4_14,biotic,0,100
north,ana,dp,four,t4_14,macro,16,84
north,ana,dp,four,t4_14,non-reef,2,98
north,ana,dp,four,t4_14,plob,67,33
north,ana,dp,four,t4_14,poci,0,100
north,ana,dp,four,t4_14,turf,8,92
north,ana,dp,four,t4_15,abiotic,55,45
north,ana,dp,four,t4_15,biotic,0,100
north,ana,dp,four,t4_15,macro,15,85
north,ana,dp,four,t4_15,non-reef,23,77
north,ana,dp,four,t4_15,plob,3,97
north,ana,dp,four,t4_15,poci,4,96
north,ana,dp,four,t4_15,turf,0,100
north,ana,dp,four,t4_2,abiotic,0,100
north,ana,dp,four,t4_2,biotic,0,100
north,ana,dp,four,t4_2,macro,20,80
north,ana,dp,four,t4_2,non-reef,1,99
north,ana,dp,four,t4_2,plob,79,21
north,ana,dp,four,t4_2,poci,0,100
north,ana,dp,four,t4_2,turf,0,100
north,ana,dp,four,t4_3,abiotic,0,100
north,ana,dp,four,t4_3,biotic,0,100
north,ana,dp,four,t4_3,macro,16,84
north,ana,dp,four,t4_3,non-reef,3,97
north,ana,dp,four,t4_3,plob,81,19
north,ana,dp,four,t4_3,poci,0,100
north,ana,dp,four,t4_3,turf,0,100
north,ana,dp,four,t4_4,abiotic,0,100
north,ana,dp,four,t4_4,biotic,0,100
north,ana,dp,four,t4_4,macro,17,83
north,ana,dp,four,t4_4,non-reef,4,96
north,ana,dp,four,t4_4,plob,79,21
north,ana,dp,four,t4_4,poci,0,100
north,ana,dp,four,t4_4,turf,0,100
north,ana,dp,four,t4_5,abiotic,6,94
north,ana,dp,four,t4_5,biotic,1,99
north,ana,dp,four,t4_5,macro,19,81
north,ana,dp,four,t4_5,non-reef,8,92
north,ana,dp,four,t4_5,plob,64,36
north,ana,dp,four,t4_5,poci,2,98
north,ana,dp,four,t4_5,turf,0,100
north,ana,dp,four,t4_6,abiotic,0,100
north,ana,dp,four,t4_6,biotic,0,100
north,ana,dp,four,t4_6,macro,25,75
north,ana,dp,four,t4_6,non-reef,75,25
north,ana,dp,four,t4_6,plob,0,100
north,ana,dp,four,t4_6,poci,0,100
north,ana,dp,four,t4_6,turf,0,100
north,ana,dp,four,t4_7,abiotic,7,93
north,ana,dp,four,t4_7,biotic,0,100
north,ana,dp,four,t4_7,macro,20,80
north,ana,dp,four,t4_7,non-reef,8,92
north,ana,dp,four,t4_7,plob,65,35
north,ana,dp,four,t4_7,poci,0,100
north,ana,dp,four,t4_7,turf,0,100
north,ana,dp,four,t4_8,abiotic,0,100
north,ana,dp,four,t4_8,biotic,0,100
north,ana,dp,four,t4_8,macro,15,85
north,ana,dp,four,t4_8,non-reef,8,92
north,ana,dp,four,t4_8,plob,76,24
north,ana,dp,four,t4_8,poci,1,99
north,ana,dp,four,t4_8,turf,0,100
north,ana,dp,four,t4_9,abiotic,0,100
north,ana,dp,four,t4_9,biotic,0,100
north,ana,dp,four,t4_9,macro,28,72
north,ana,dp,four,t4_9,non-reef,9,91
north,ana,dp,four,t4_9,plob,63,37
north,ana,dp,four,t4_9,poci,1,99
north,ana,dp,four,t4_9,turf,1,99
