location,reef,depth,transect,photo,group,successes,failures
se,mnu,sh,two,t2_15,abiotic,22,78
se,mnu,sh,two,t2_15,biotic,6,94
se,mnu,sh,two,t2_15,macro,7,93
se,mnu,sh,two,t2_15,non-reef,21,79
se,mnu,sh,two,t2_15,plob,19,81
se,mnu,sh,two,t2_15,poci,7,93
se,mnu,sh,two,t2_15,turf,18,82
se,mnu,sh,two,t2_2,abiotic,2,98
se,mnu,sh,two,t2_2,biotic,2,98
se,mnu,sh,two,t2_2,macro,22,78
se,mnu,sh,two,t2_2,non-reef,21,79
se,mnu,sh,two,t2_2,plob,4,96
se,mnu,sh,two,t2_2,poci,17,83
se,mnu,sh,two,t2_2,turf,32,68
se,mnu,sh,two,t2_3,abiotic,1,99
se,mnu,sh,two,t2_3,biotic,3,97
se,mnu,sh,two,t2_3,macro,18,82
se,mnu,sh,two,t2_3,non-reef,15,85
se,mnu,sh,two,t2_3,plob,2,98
se,mnu,sh,two,t2_3,poci,21,79
se,mnu,sh,two,t2_3,turf,40,60
se,mnu,sh,two,t2_4,abiotic,0,100
se,mnu,sh,two,t2_4,biotic,0,100
se,mnu,sh,two,t2_4,macro,3,97
se,mnu,sh,two,t2_4,non-reef,21,79
se,mnu,sh,two,t2_4,plob,2,98
se,mnu,sh,two,t2_4,poci,55,45
se,mnu,sh,two,t2_4,turf,19,81
se,mnu,sh,two,t2_5,abiotic,0,100
se,mnu,sh,two,t2_5,biotic,0,100
se,mnu,sh,two,t2_5,macro,0,100
se,mnu,sh,two,t2_5,non-reef,24,76
se,mnu,sh,two,t2_5,plob,0,100
se,mnu,sh,two,t2_5,poci,39,61
se,mnu,sh,two,t2_5,turf,37,63
se,mnu,sh,two,t2_6,abiotic,0,100
se,mnu,sh,two,t2_6,biotic,0,100
se,mnu,sh,two,t2_6,macro,0,100
se,mnu,sh,two,t2_6,non-reef,13,87
se,mnu,sh,two,t2_6,plob,0,100
se,mnu,sh,two,t2_6,poci,19,81
se,mnu,sh,two,t2_6,turf,68,32
se,mnu,sh,two,t2_7,abiotic,1,99
se,mnu,sh,two,t2_7,biotic,2,98
se,mnu,sh,two,t2_7,macro,8,92
se,mnu,sh,two,t2_7,non-reef,26,74
se,mnu,sh,two,t2_7,plob,1,99
se,mnu,sh,two,t2_7,poci,34,66
se,mnu,sh,two,t2_7,turf,28,72
se,mnu,sh,two,t2_8,abiotic,0,100
se,mnu,sh,two,t2_8,biotic,2,98
se,mnu,sh,two,t2_8,macro,2,98
se,mnu,sh,two,t2_8,non-reef,15,85
se,mnu,sh,two,t2_8,plob,0,100
se,mnu,sh,two,t2_8,poci,40,60
se,mnu,sh,two,t2_8,turf,41,59
se,mnu,sh,two,t2_9,abiotic,1,99
se,mnu,sh,two,t2_9,biotic,3,97
se,mnu,sh,two,t2_9,macro,3,97
se,mnu,sh,two,t2_9,non-reef,22,78
se,mnu,sh,two,t2_9,plob,1,99
se,mnu,sh,two,t2_9,poci,40,60
se,mnu,sh,two,t2_9,turf,30,70
se,mnu,sh,three,t3_1,abiotic,0,100
se,mnu,sh,three,t3_1,biotic,0,100
se,mnu,sh,three,t3_1,macro,0,100
se,mnu,sh,three,t3_1,non-reef,34,66
se,mnu,sh,three,t3_1,plob,0,100
se,mnu,sh,three,t3_1,poci,36,64
se,mnu,sh,three,t3_1,turf,30,70
se,mnu,sh,three,t3_10,abiotic,1,99
se,mnu,sh,three,t3_10,biotic,12,88
se,mnu,sh,three,t3_10,macro,5,95
se,mnu,sh,three,t3_10,non-reef,35,65
se,mnu,sh,three,t3_10,plob,0,100
se,mnu,sh,three,t3_10,poci,32,68
se,mnu,sh,three,t3_10,turf,15,85
se,mnu,sh,three,t3_11,abiotic,0,100
se,mnu,sh,three,t3_11,biotic,14,86
se,mnu,sh,three,t3_11,macro,8,92
se,mnu,sh,three,t3_11,non-reef,20,80
se,mnu,sh,three,t3_11,plob,0,100
se,mnu,sh,three,t3_11,poci,27,73
se,mnu,sh,three,t3_11,turf,31,69
se,mnu,sh,three,t3_12,abiotic,0,100
se,mnu,sh,three,t3_12,biotic,3,97
se,mnu,sh,three,t3_12,macro,1,99
se,mnu,sh,three,t3_12,non-reef,32,68
se,mnu,sh,three,t3_12,plob,0,100
se,mnu,sh,three,t3_12,poci,40,60
se,mnu,sh,three,t3_12,turf,24,76
se,mnu,sh,three,t3_13,abiotic,0,100
se,mnu,sh,three,t3_13,biotic,8,92
se,mnu,sh,three,t3_13,macro,2,98
se,mnu,sh,three,t3_13,non-reef,38,62
se,mnu,sh,three,t3_13,plob,0,100
se,mnu,sh,three,t3_13,poci,46,54
se,mnu,sh,three,t3_13,turf,6,94
se,mnu,sh,three,t3_14,abiotic,0,100
se,mnu,sh,three,t3_14,biotic,0,100
se,mnu,sh,three,t3_14,macro,7,93
se,mnu,sh,three,t3_14,non-reef,45,55
se,mnu,sh,three,t3_14,plob,3,97
se,mnu,sh,three,t3_14,poci,36,64
se,mnu,sh,three,t3_14,turf,9,91
se,mnu,sh,three,t3_15,abiotic,0,100
se,mnu,sh,three,t3_15,biotic,7,93
se,mnu,sh,three,t3_15,macro,1,99
se,mnu,sh,three,t3_15,non-reef,27,73
se,mnu,sh,three,t3_15,plob,1,99
se,mnu,sh,three,t3_15,poci,21,79
se,mnu,sh,three,t3_15,turf,43,57
se,mnu,sh,three,t3_2,abiotic,1,99
se,mnu,sh,three,t3_2,biotic,10,90
se,mnu,sh,three,t3_2,macro,0,100
se,mnu,sh,three,t3_2,non-reef,22,78
se,mnu,sh,three,t3_2,plob,0,100
se,mnu,sh,three,t3_2,poci,34,66
se,mnu,sh,three,t3_2,turf,33,67
se,mnu,sh,three,t3_3,abiotic,1,99
se,mnu,sh,three,t3_3,biotic,1,99
se,mnu,sh,three,t3_3,macro,3,97
se,mnu,sh,three,t3_3,non-reef,36,64
se,mnu,sh,three,t3_3,plob,3,97
se,mnu,sh,three,t3_3,poci,16,84
se,mnu,sh,three,t3_3,turf,40,60
se,mnu,sh,three,t3_4,abiotic,9,91
se,mnu,sh,three,t3_4,biotic,8,92
se,mnu,sh,three,t3_4,macro,5,95
se,mnu,sh,three,t3_4,non-reef,36,64
se,mnu,sh,three,t3_4,plob,9,91
se,mnu,sh,three,t3_4,poci,21,79
se,mnu,sh,three,t3_4,turf,12,88
se,mnu,sh,three,t3_5,abiotic,2,98
se,mnu,sh,three,t3_5,biotic,0,100
se,mnu,sh,three,t3_5,macro,3,97
se,mnu,sh,three,t3_5,non-reef,19,81
se,mnu,sh,three,t3_5,plob,3,97
se,mnu,sh,three,t3_5,poci,33,67
se,mnu,sh,three,t3_5,turf,40,60
se,mnu,sh,three,t3_6,abiotic,0,100
se,mnu,sh,three,t3_6,biotic,0,100
se,mnu,sh,three,t3_6,macro,1,99
se,mnu,sh,three,t3_6,non-reef,31,69
se,mnu,sh,three,t3_6,plob,1,99
se,mnu,sh,three,t3_6,poci,38,62
se,mnu,sh,three,t3_6,turf,29,71
se,mnu,sh,three,t3_7,abiotic,7,93
se,mnu,sh,three,t3_7,biotic,0,100
se,mnu,sh,three,t3_7,macro,73,27
se,mnu,sh,three,t3_7,non-reef,4,96
se,mnu,sh,three,t3_7,plob,9,91
se,mnu,sh,three,t3_7,poci,5,95
se,mnu,sh,three,t3_7,turf,2,98
se,mnu,sh,three,t3_8,abiotic,0,100
se,mnu,sh,three,t3_8,biotic,7,93
se,mnu,sh,three,t3_8,macro,2,98
se,mnu,sh,three,t3_8,non-reef,28,72
se,mnu,sh,three,t3_8,plob,6,94
se,mnu,sh,three,t3_8,poci,29,71
se,mnu,sh,three,t3_8,turf,28,72
se,mnu,sh,three,t3_9,abiotic,0,100
se,mnu,sh,three,t3_9,biotic,0,100
se,mnu,sh,three,t3_9,macro,6,94
se,mnu,sh,three,t3_9,non-reef,20,80
se,mnu,sh,three,t3_9,plob,0,100
se,mnu,sh,three,t3_9,poci,43,57
se,mnu,sh,three,t3_9,turf,31,69
se,mnu,sh,four,t4_1,abiotic,0,100
se,mnu,sh,four,t4_1,biotic,0,100
se,mnu,sh,four,t4_1,macro,1,99
se,mnu,sh,four,t4_1,non-reef,62,38
se,mnu,sh,four,t4_1,plob,0,100
se,mnu,sh,four,t4_1,poci,24,76
se,mnu,sh,four,t4_1,turf,13,87
se,mnu,sh,four,t4_10,abiotic,0,100
se,mnu,sh,four,t4_10,biotic,7,93
se,mnu,sh,four,t4_10,macro,8,92
se,mnu,sh,four,t4_10,non-reef,31,69
se,mnu,sh,four,t4_10,plob,13,87
se,mnu,sh,four,t4_10,poci,29,71
se,mnu,sh,four,t4_10,turf,12,88
se,mnu,sh,four,t4_11,abiotic,0,100
se,mnu,sh,four,t4_11,biotic,11,89
se,mnu,sh,four,t4_11,macro,8,92
se,mnu,sh,four,t4_11,non-reef,38,62
se,mnu,sh,four,t4_11,plob,21,79
se,mnu,sh,four,t4_11,poci,8,92
se,mnu,sh,four,t4_11,turf,14,86
se,mnu,sh,four,t4_12,abiotic,10,90
se,mnu,sh,four,t4_12,biotic,1,99
se,mnu,sh,four,t4_12,macro,3,97
se,mnu,sh,four,t4_12,non-reef,8,92
se,mnu,sh,four,t4_12,plob,50,50
se,mnu,sh,four,t4_12,poci,5,95
se,mnu,sh,four,t4_12,turf,23,77
se,mnu,sh,four,t4_13,abiotic,0,100
se,mnu,sh,four,t4_13,biotic,3,97
se,mnu,sh,four,t4_13,macro,0,100
se,mnu,sh,four,t4_13,non-reef,23,77
se,mnu,sh,four,t4_13,plob,11,89
se,mnu,sh,four,t4_13,poci,45,55
se,mnu,sh,four,t4_13,turf,19,81
se,mnu,sh,four,t4_14,abiotic,0,100
se,mnu,sh,four,t4_14,biotic,0,100
se,mnu,sh,four,t4_14,macro,1,99
se,mnu,sh,four,t4_14,non-reef,65,35
se,mnu,sh,four,t4_14,plob,3,97
se,mnu,sh,four,t4_14,poci,22,78
se,mnu,sh,four,t4_14,turf,9,91
se,mnu,sh,four,t4_15,abiotic,0,100
se,mnu,sh,four,t4_15,biotic,1,99
se,mnu,sh,four,t4_15,macro,7,93
se,mnu,sh,four,t4_15,non-reef,57,43
se,mnu,sh,four,t4_15,plob,1,99
se,mnu,sh,four,t4_15,poci,0,100
se,mnu,sh,four,t4_15,turf,34,66
se,mnu,sh,four,t4_2,abiotic,0,100
se,mnu,sh,four,t4_2,biotic,0,100
se,mnu,sh,four,t4_2,macro,1,99
se,mnu,sh,four,t4_2,non-reef,54,46
se,mnu,sh,four,t4_2,plob,0,100
se,mnu,sh,four,t4_2,poci,6,94
se,mnu,sh,four,t4_2,turf,39,61
se,mnu,sh,four,t4_3,abiotic,6,94
se,mnu,sh,four,t4_3,biotic,2,98
se,mnu,sh,four,t4_3,macro,10,90
se,mnu,sh,four,t4_3,non-reef,25,75
se,mnu,sh,four,t4_3,plob,1,99
se,mnu,sh,four,t4_3,poci,22,78
se,mnu,sh,four,t4_3,turf,34,66
se,mnu,sh,four,t4_4,abiotic,1,99
se,mnu,sh,four,t4_4,biotic,11,89
se,mnu,sh,four,t4_4,macro,2,98
se,mnu,sh,four,t4_4,non-reef,44,56
se,mnu,sh,four,t4_4,plob,1,99
se,mnu,sh,four,t4_4,poci,10,90
se,mnu,sh,four,t4_4,turf,31,69
se,mnu,sh,four,t4_5,abiotic,1,99
se,mnu,sh,four,t4_5,biotic,1,99
se,mnu,sh,four,t4_5,macro,0,100
se,mnu,sh,four,t4_5,non-reef,61,39
se,mnu,sh,four,t4_5,plob,2,98
se,mnu,sh,four,t4_5,poci,22,78
se,mnu,sh,four,t4_5,turf,13,87
se,mnu,sh,four,t4_6,abiotic,0,100
se,mnu,sh,four,t4_6,biotic,0,100
se,mnu,sh,four,t4_6,macro,3,97
se,mnu,sh,four,t4_6,non-reef,55,45
se,mnu,sh,four,t4_6,plob,4,96
se,mnu,sh,four,t4_6,poci,20,80
se,mnu,sh,four,t4_6,turf,18,82
se,mnu,sh,four,t4_7,abiotic,1,99
se,mnu,sh,four,t4_7,biotic,0,100
se,mnu,sh,four,t4_7,macro,5,95
se,mnu,sh,four,t4_7,non-reef,39,61
se,mnu,sh,four,t4_7,plob,0,100
se,mnu,sh,four,t4_7,poci,11,89
se,mnu,sh,four,t4_7,turf,44,56
se,mnu,sh,four,t4_8,abiotic,0,100
se,mnu,sh,four,t4_8,biotic,0,100
se,mnu,sh,four,t4_8,macro,2,98
se,mnu,sh,four,t4_8,non-reef,70,30
se,mnu,sh,four,t4_8,plob,0,100
se,mnu,sh,four,t4_8,poci,21,79
se,mnu,sh,four,t4_8,turf,7,93
se,mnu,sh,four,t4_9,abiotic,0,100
se,mnu,sh,four,t4_9,biotic,8,92
se,mnu,sh,four,t4_9,macro,3,97
se,mnu,sh,four,t4_9,non-reef,51,49
se,mnu,sh,four,t4_9,plob,0,100
se,mnu,sh,four,t4_9,poci,22,78
se,mnu,sh,four,t4_9,turf,16,84
